Year,Make,Model,Engine_Size,Mileage,Transmission,Fuel_Type,Owner_Type,Price
2022,Tata,Safari,1.5,52181,Automatic,Hybrid,Third,8407.38
2016,Tata,Safari,2.0,54026,Manual,Diesel,First,4873.9
2015,Tata,Safari,1.5,20193,Manual,Diesel,Second,5195.29
2019,Tata,Safari,2.0,19852,Manual,Electric,Third,9136.46
2024,Tata,Safari,2.0,86536,Manual,Hybrid,First,10856.95
2013,Tata,Safari,1.2,8733,Automatic,Electric,Third,7543.78
2019,Tata,Safari,2.0,60126,Manual,Electric,Second,9279.91
2016,Tata,Safari,1.2,82835,Automatic,Petrol,Third,3359.84
2023,Tata,Safari,1.2,122871,Manual,Electric,Third,6326.66
2021,Tata,Safari,2.0,96165,Automatic,Diesel,Second,6020.2
2021,Tata,Safari,1.2,51097,Manual,Hybrid,Second,7980.67
2019,Tata,Safari,1.2,46518,Automatic,Petrol,First,6491.04
2021,Tata,Safari,1.5,73158,Automatic,Hybrid,Second,8410.11
2018,Tata,Safari,1.5,61367,Automatic,Electric,First,10886.05
2020,Tata,Safari,1.5,123752,Manual,Petrol,First,3135.48
2020,Tata,Safari,1.2,38617,Manual,Electric,Second,8833.29
2018,Tata,Safari,1.2,59286,Automatic,Petrol,Third,3696.85
2021,Tata,Safari,1.5,58983,Manual,Electric,Third,8864.54
2013,Tata,Safari,2.0,126329,Automatic,Electric,First,6666.38
2019,Tata,Safari,1.5,125081,Automatic,Hybrid,First,7093.18
2015,Tata,Safari,2.0,9874,Manual,Diesel,Second,6200.85
2014,Tata,Safari,2.0,17125,Manual,Hybrid,Third,5610.78
2013,Tata,Safari,1.5,83821,Automatic,Petrol,First,2460.1
2017,Tata,Safari,1.5,30440,Manual,Petrol,Third,3902.76
2021,Tata,Safari,2.0,23410,Automatic,Petrol,Second,8306.21
2013,Tata,Safari,2.0,70239,Automatic,Diesel,First,4513.8
2016,Tata,Safari,2.0,80827,Automatic,Petrol,Second,3823.65
2014,Tata,Safari,2.0,35749,Automatic,Petrol,Second,4909.37
2015,Tata,Safari,1.5,51934,Automatic,Diesel,First,6178.37
2024,Tata,Safari,2.0,47604,Automatic,Petrol,First,10916.88
2021,Tata,Safari,1.2,15280,Manual,Diesel,First,8555.31
2024,Tata,Safari,1.5,53786,Manual,Petrol,Third,5417.04
2020,Tata,Safari,2.0,72752,Manual,Diesel,Third,5177.44
2013,Tata,Safari,2.0,27232,Manual,Hybrid,Third,4280.98
2020,Tata,Safari,1.5,57235,Automatic,Electric,Second,10718.57
2022,Tata,Safari,1.5,24828,Automatic,Hybrid,Third,8888.12
2016,Tata,Safari,1.2,14448,Automatic,Hybrid,First,9322.78
2013,Tata,Safari,2.0,103145,Manual,Hybrid,Second,3703.49
2013,Tata,Safari,1.5,41365,Automatic,Diesel,Third,2915.02
2021,Tata,Safari,1.5,109039,Automatic,Hybrid,Third,6140.5
2024,Tata,Safari,1.2,27055,Manual,Hybrid,Third,7759.96
2019,Tata,Safari,1.2,99904,Manual,Electric,First,8210.65
2016,Tata,Safari,2.0,16045,Manual,Electric,First,10412.48
2016,Tata,Safari,1.5,9129,Automatic,Electric,Third,8493.78
2015,Tata,Safari,1.5,23937,Manual,Hybrid,Third,4549.5
2020,Tata,Safari,1.5,94509,Automatic,Electric,Third,7672.13
2020,Tata,Safari,2.0,3699,Manual,Petrol,Second,6882.29
2016,Tata,Safari,1.5,28115,Automatic,Hybrid,Third,6975.43
2018,Tata,Safari,1.5,24958,Automatic,Hybrid,Second,9379.11
2016,Tata,Safari,1.5,52647,Automatic,Diesel,Third,5438.5
2021,Tata,Safari,1.5,93617,Manual,Electric,Third,7492.1
2018,Tata,Safari,2.0,41032,Manual,Petrol,First,6956.33
2016,Tata,Safari,1.5,45882,Automatic,Petrol,Second,4611.63
2018,Tata,Safari,1.2,24001,Automatic,Diesel,First,8217.48
2017,Tata,Safari,1.2,24547,Automatic,Electric,First,11427.99
2023,Tata,Safari,1.2,13718,Automatic,Petrol,Third,7206.64
2020,Tata,Safari,2.0,100673,Automatic,Hybrid,Second,6858.33
2016,Tata,Safari,2.0,51916,Manual,Diesel,First,5795.16
2024,Tata,Safari,1.2,50197,Manual,Petrol,First,7484.39
2019,Tata,Safari,2.0,24246,Manual,Diesel,Second,6561.65
2015,Tata,Safari,1.2,66409,Automatic,Hybrid,Third,5766.29
2021,Tata,Safari,2.0,44596,Automatic,Electric,Third,9995.33
2013,Tata,Safari,1.5,32045,Manual,Hybrid,First,5319.57
2014,Tata,Safari,1.5,32443,Automatic,Electric,Second,8533.54
2015,Tata,Safari,2.0,62024,Manual,Diesel,Third,3597.03
2019,Tata,Safari,1.5,28194,Manual,Hybrid,First,9591.96
2019,Tata,Safari,1.2,61040,Manual,Petrol,First,4199.43
2016,Tata,Safari,2.0,92469,Automatic,Hybrid,Third,4877.88
2019,Tata,Safari,1.5,120080,Automatic,Petrol,Third,2460.03
2016,Tata,Safari,1.5,5420,Automatic,Hybrid,Third,7005.6
2023,Tata,Safari,2.0,124453,Manual,Petrol,Second,5298.58
2020,Tata,Safari,2.0,72226,Manual,Hybrid,Third,6487.87
2015,Tata,Safari,2.0,85567,Manual,Hybrid,Third,3931.56
2016,Tata,Tiago,2.0,9646,Manual,Petrol,Second,5471.49
2020,Tata,Tiago,1.5,82889,Automatic,Hybrid,Second,7658.63
2022,Tata,Tiago,2.0,85734,Automatic,Diesel,Second,7595.94
2022,Tata,Tiago,1.2,49062,Automatic,Electric,Second,10917.83
2014,Tata,Tiago,1.2,17272,Manual,Electric,First,8914.14
2022,Tata,Tiago,1.2,84242,Automatic,Hybrid,Third,6883.74
2022,Tata,Tiago,1.5,61357,Automatic,Petrol,Second,7150.54
2014,Tata,Tiago,2.0,98013,Manual,Hybrid,First,5250.84
2021,Tata,Tiago,1.2,53362,Automatic,Hybrid,Third,8216.9
2017,Tata,Tiago,1.2,69800,Manual,Electric,Second,7066.2
2023,Tata,Tiago,1.2,87224,Manual,Petrol,Third,4329.79
2019,Tata,Tiago,1.5,83509,Manual,Electric,First,9573.33
2013,Tata,Tiago,1.2,92668,Automatic,Electric,Second,5665.7
2015,Tata,Tiago,2.0,106444,Automatic,Petrol,Third,2852.99
2015,Tata,Tiago,1.5,68729,Automatic,Diesel,First,4315.7
2017,Tata,Tiago,1.2,83615,Manual,Hybrid,Second,4086.97
2022,Tata,Tiago,1.5,24281,Manual,Diesel,First,9684.5
2023,Tata,Tiago,1.5,85593,Manual,Petrol,Third,4672.83
2023,Tata,Tiago,1.2,80345,Manual,Electric,First,11094.18
2022,Tata,Tiago,1.2,26165,Automatic,Petrol,First,9335.01
2017,Tata,Tiago,2.0,49662,Automatic,Electric,First,11577.46
2018,Tata,Tiago,2.0,25298,Automatic,Electric,First,13163.64
2015,Tata,Tiago,2.0,103056,Manual,Petrol,First,2000.0
2023,Tata,Tiago,2.0,19714,Manual,Diesel,Third,8282.75
2017,Tata,Tiago,2.0,106705,Manual,Electric,Third,5327.03
2015,Tata,Tiago,1.5,113303,Automatic,Diesel,Second,3484.93
2019,Tata,Tiago,1.2,67556,Automatic,Diesel,Third,4658.24
2023,Tata,Tiago,1.5,12787,Automatic,Hybrid,Second,11120.45
2023,Tata,Tiago,1.5,91529,Manual,Diesel,First,6827.05
2013,Tata,Tiago,1.2,72578,Manual,Electric,First,5621.66
2018,Tata,Tiago,1.5,20671,Manual,Diesel,Second,6372.59
2019,Tata,Tiago,1.5,98644,Automatic,Petrol,Third,3036.52
2020,Tata,Tiago,2.0,96904,Automatic,Diesel,Third,5348.02
2014,Tata,Tiago,1.2,65736,Manual,Hybrid,Second,3723.5
2014,Tata,Tiago,1.5,109647,Manual,Petrol,Second,2000.0
2024,Tata,Tiago,1.5,36306,Manual,Petrol,First,9144.12
2022,Tata,Tiago,1.5,41321,Manual,Electric,Second,10947.77
2022,Tata,Tiago,1.2,100700,Manual,Diesel,Second,3846.62
2019,Tata,Tiago,1.2,38580,Manual,Hybrid,First,8302.85
2013,Tata,Tiago,1.2,84177,Manual,Petrol,First,2000.0
2013,Tata,Tiago,1.2,71259,Automatic,Electric,Third,5496.02
2024,Tata,Tiago,1.2,10150,Manual,Petrol,Third,7208.89
2023,Tata,Tiago,2.0,60130,Manual,Electric,Third,9565.93
2020,Tata,Tiago,1.2,62009,Automatic,Diesel,Second,6251.38
2022,Tata,Tiago,1.2,119593,Automatic,Hybrid,Second,7195.38
2018,Tata,Tiago,1.2,116641,Automatic,Electric,First,8011.6
2023,Tata,Tiago,2.0,79288,Manual,Electric,First,12392.24
2018,Tata,Tiago,2.0,31907,Manual,Diesel,Second,6433.44
2020,Tata,Tiago,2.0,62036,Automatic,Hybrid,First,11488.91
2017,Tata,Tiago,2.0,90090,Automatic,Electric,Second,8208.88
2020,Tata,Tiago,1.2,54290,Automatic,Diesel,Second,6411.43
2024,Tata,Tiago,2.0,78298,Manual,Diesel,First,8660.15
2020,Tata,Tiago,2.0,40666,Automatic,Electric,Second,11447.71
2019,Tata,Tiago,1.2,91143,Manual,Petrol,First,3318.84
2013,Tata,Tiago,2.0,31478,Manual,Hybrid,Second,5101.79
2020,Tata,Tiago,2.0,97752,Manual,Diesel,Second,5514.88
2015,Tata,Tiago,1.5,128981,Automatic,Petrol,First,2000.0
2013,Tata,Tiago,1.5,75302,Manual,Electric,First,5839.22
2022,Tata,Tiago,2.0,51008,Manual,Diesel,Second,7646.18
2020,Tata,Tiago,2.0,113155,Manual,Electric,Third,7363.48
2023,Tata,Tiago,2.0,82581,Manual,Electric,First,11850.38
2014,Tata,Tiago,2.0,48018,Automatic,Electric,Second,8878.23
2017,Tata,Tiago,1.5,22617,Automatic,Hybrid,Third,7760.76
2022,Tata,Tiago,1.5,127135,Manual,Petrol,Second,3529.6
2022,Tata,Tiago,1.2,67407,Manual,Electric,Third,8003.81
2018,Tata,Tiago,1.2,32157,Automatic,Electric,Second,10291.44
2023,Tata,Tiago,1.5,14489,Manual,Petrol,Third,6391.43
2021,Tata,Tiago,1.2,113426,Automatic,Hybrid,Third,6739.27
2021,Tata,Tiago,2.0,79887,Automatic,Hybrid,Second,8454.55
2022,Tata,Tiago,2.0,25542,Manual,Diesel,First,9992.5
2019,Tata,Tiago,1.2,28067,Manual,Hybrid,First,8334.29
2017,Tata,Tiago,1.2,23866,Automatic,Hybrid,First,10023.03
2023,Tata,Tiago,1.2,4093,Manual,Hybrid,First,11722.24
2015,Tata,Tiago,2.0,84181,Automatic,Petrol,Second,2986.61
2017,Tata,Tiago,2.0,113228,Manual,Electric,First,7800.32
2014,Tata,Tiago,2.0,106499,Manual,Petrol,Second,2000.0
2020,Tata,Tiago,2.0,90482,Manual,Petrol,Second,4245.8
2021,Tata,Tiago,1.2,122142,Manual,Electric,First,8171.74
2014,Tata,Tiago,1.5,101644,Automatic,Petrol,Third,2000.0
2017,Tata,Tiago,1.2,112689,Automatic,Diesel,Third,2157.62
2023,Tata,Altroz,1.5,18327,Manual,Petrol,First,9250.7
2014,Tata,Altroz,1.5,15929,Automatic,Petrol,Second,4351.18
2021,Tata,Altroz,2.0,50292,Automatic,Electric,Second,11359.07
2019,Tata,Altroz,2.0,54384,Automatic,Diesel,First,7809.09
2021,Tata,Altroz,1.2,93279,Manual,Electric,Second,8041.72
2014,Tata,Altroz,1.2,74359,Manual,Petrol,First,2000.0
2013,Tata,Altroz,1.5,27809,Manual,Diesel,Second,3450.55
2015,Tata,Altroz,1.2,82235,Automatic,Petrol,Second,2308.85
2020,Tata,Altroz,1.2,4432,Automatic,Hybrid,Third,7951.18
2013,Tata,Altroz,2.0,119989,Automatic,Petrol,Third,2000.0
2016,Tata,Altroz,1.2,62998,Manual,Hybrid,Third,4003.71
2018,Tata,Altroz,1.2,61193,Manual,Electric,First,9239.65
2015,Tata,Altroz,1.2,72642,Manual,Hybrid,First,5092.75
2023,Tata,Altroz,1.2,71041,Manual,Electric,Third,8674.61
2019,Tata,Altroz,1.5,108238,Manual,Hybrid,Third,3815.31
2014,Tata,Altroz,1.5,110896,Manual,Diesel,Third,2000.0
2015,Tata,Altroz,1.5,70033,Automatic,Petrol,Third,2081.25
2017,Tata,Altroz,2.0,66446,Automatic,Hybrid,Second,7496.41
2013,Tata,Altroz,2.0,91601,Automatic,Diesel,First,3596.82
2022,Tata,Altroz,1.5,121571,Manual,Hybrid,Third,5273.08
2013,Tata,Altroz,2.0,28120,Automatic,Hybrid,Third,6123.32
2020,Tata,Altroz,2.0,126730,Automatic,Petrol,Third,4722.78
2021,Tata,Altroz,1.5,99825,Manual,Diesel,First,6071.14
2023,Tata,Altroz,2.0,23377,Automatic,Diesel,First,12561.53
2021,Tata,Altroz,2.0,86555,Automatic,Hybrid,First,10727.49
2019,Tata,Altroz,1.2,102023,Automatic,Hybrid,First,7285.29
2022,Tata,Altroz,1.5,38557,Manual,Electric,Second,11528.22
2022,Tata,Altroz,1.2,108204,Automatic,Hybrid,First,9822.67
2020,Tata,Altroz,1.5,72655,Manual,Petrol,First,5444.81
2019,Tata,Altroz,2.0,78496,Automatic,Diesel,Third,5374.74
2020,Tata,Altroz,1.5,16339,Automatic,Electric,Third,10107.87
2022,Tata,Altroz,2.0,60991,Manual,Petrol,First,7949.93
2017,Tata,Altroz,1.5,29636,Manual,Electric,First,10400.42
2020,Tata,Altroz,1.5,106940,Manual,Petrol,Third,2065.12
2015,Tata,Altroz,1.2,7682,Manual,Diesel,First,5493.0
2017,Tata,Altroz,1.5,20519,Automatic,Electric,Second,10360.46
2016,Tata,Altroz,2.0,117849,Manual,Diesel,Second,2513.42
2020,Tata,Altroz,1.5,3056,Automatic,Diesel,First,11319.81
2016,Tata,Altroz,1.5,122590,Automatic,Diesel,Second,2924.33
2018,Tata,Altroz,2.0,82068,Manual,Diesel,Third,4643.52
2021,Tata,Altroz,2.0,51562,Manual,Diesel,Third,5977.03
2021,Tata,Altroz,1.5,67074,Automatic,Electric,Second,10041.06
2023,Tata,Altroz,1.2,112602,Automatic,Petrol,Second,6006.08
2017,Tata,Altroz,1.5,123810,Manual,Diesel,Second,2009.4
2016,Tata,Altroz,2.0,91203,Manual,Diesel,Second,3748.89
2020,Tata,Altroz,2.0,6286,Manual,Petrol,Third,6318.96
2017,Tata,Altroz,1.5,56098,Manual,Hybrid,Second,5445.96
2020,Tata,Altroz,1.2,89802,Automatic,Electric,Third,8261.09
2022,Tata,Altroz,2.0,90393,Automatic,Hybrid,Third,7215.93
2019,Tata,Altroz,2.0,13647,Automatic,Petrol,Second,7960.06
2022,Tata,Altroz,1.2,109258,Automatic,Petrol,Second,4915.67
2018,Tata,Altroz,2.0,101325,Manual,Petrol,Second,3100.39
2022,Tata,Altroz,2.0,34394,Automatic,Diesel,First,11396.55
2023,Tata,Altroz,1.5,19335,Manual,Diesel,Second,8715.03
2023,Tata,Altroz,2.0,109341,Automatic,Electric,Second,10741.73
2017,Tata,Altroz,1.2,117914,Manual,Electric,Third,4325.23
2019,Tata,Altroz,1.5,42857,Manual,Hybrid,Third,6078.52
2014,Tata,Altroz,2.0,99204,Manual,Diesel,Second,2677.39
2015,Tata,Altroz,2.0,106295,Automatic,Hybrid,First,6012.63
2018,Tata,Altroz,1.2,98065,Manual,Hybrid,Third,4316.29
2022,Tata,Altroz,2.0,25425,Manual,Hybrid,Second,9396.36
2014,Tata,Altroz,2.0,113967,Automatic,Petrol,Second,2000.0
2023,Tata,Altroz,1.2,73657,Manual,Hybrid,Second,8231.09
2024,Tata,Altroz,1.5,110107,Automatic,Hybrid,Second,8534.29
2014,Tata,Altroz,1.5,35850,Manual,Hybrid,Third,4600.85
2022,Tata,Altroz,1.2,114545,Automatic,Diesel,Second,5662.95
2016,Tata,Altroz,2.0,44577,Automatic,Electric,First,10709.69
2014,Tata,Altroz,2.0,34104,Manual,Electric,First,8845.59
2014,Tata,Altroz,1.2,59581,Manual,Diesel,Third,2000.0
2019,Tata,Altroz,1.2,33460,Manual,Diesel,Third,4054.27
2021,Tata,Altroz,1.2,67286,Automatic,Diesel,First,7976.77
2024,Tata,Altroz,1.2,65244,Automatic,Electric,Third,9907.81
2021,Tata,Altroz,1.2,72659,Manual,Electric,Third,7169.31
2016,Tata,Altroz,1.5,57734,Manual,Hybrid,First,5949.6
2024,Tata,Altroz,1.5,69745,Manual,Electric,First,12146.65
2013,Tata,Altroz,1.2,106568,Manual,Hybrid,Second,2019.5
2018,Tata,Altroz,1.5,112037,Automatic,Petrol,Second,2487.14
2018,Tata,Altroz,1.5,100211,Automatic,Petrol,First,4313.13
2019,Tata,Altroz,2.0,98604,Manual,Electric,First,9216.55
2022,Tata,Altroz,1.5,125327,Automatic,Electric,First,10408.9
2013,Tata,Punch,2.0,71721,Automatic,Hybrid,First,6076.75
2022,Tata,Punch,2.0,116156,Automatic,Petrol,Second,5595.89
2018,Tata,Punch,2.0,125391,Automatic,Diesel,Third,3944.06
2018,Tata,Punch,1.2,115120,Manual,Diesel,First,3631.14
2020,Tata,Punch,1.2,10190,Automatic,Electric,First,13942.93
2013,Tata,Punch,1.2,57386,Manual,Diesel,First,2000.0
2016,Tata,Punch,1.2,74301,Manual,Petrol,First,2581.24
2017,Tata,Punch,1.2,71585,Manual,Electric,Third,5433.22
2013,Tata,Punch,2.0,51378,Automatic,Hybrid,First,7653.48
2016,Tata,Punch,1.5,96890,Automatic,Diesel,Second,4220.21
2013,Tata,Punch,1.2,12867,Manual,Petrol,Third,2736.54
2020,Tata,Punch,1.5,90843,Automatic,Petrol,Second,5080.82
2014,Tata,Punch,1.2,15705,Manual,Electric,Third,6442.2
2016,Tata,Punch,1.2,66871,Manual,Petrol,First,2631.64
2013,Tata,Punch,1.5,125288,Manual,Petrol,Second,2000.0
2024,Tata,Punch,1.2,35947,Automatic,Petrol,First,9489.86
2021,Tata,Punch,1.2,76581,Automatic,Hybrid,First,9636.52
2013,Tata,Punch,1.5,27825,Manual,Petrol,First,3127.4
2013,Tata,Punch,2.0,94001,Manual,Electric,Third,4445.38
2016,Tata,Punch,1.2,10183,Automatic,Diesel,Third,5259.35
2013,Tata,Punch,1.2,51406,Automatic,Hybrid,First,6951.38
2018,Tata,Punch,2.0,4085,Manual,Diesel,First,7880.81
2016,Tata,Punch,2.0,95565,Automatic,Diesel,Second,4266.25
2015,Tata,Punch,1.5,77509,Manual,Petrol,First,2416.86
2020,Tata,Punch,2.0,123318,Manual,Petrol,Third,2000.0
2016,Tata,Punch,2.0,55582,Manual,Petrol,Second,3663.41
2019,Tata,Punch,1.5,98413,Automatic,Electric,Second,8108.89
2013,Tata,Punch,1.2,123100,Automatic,Diesel,Second,2000.0
2013,Tata,Punch,1.2,118001,Manual,Hybrid,Third,2000.0
2020,Tata,Punch,2.0,57467,Manual,Hybrid,First,9700.37
2021,Tata,Punch,2.0,54121,Manual,Hybrid,Third,7888.63
2022,Tata,Punch,1.5,65268,Automatic,Diesel,Third,6193.92
2016,Tata,Punch,2.0,59028,Automatic,Petrol,Second,5487.84
2017,Tata,Punch,1.5,88141,Manual,Electric,Third,5598.88
2015,Tata,Punch,2.0,13251,Automatic,Diesel,Second,6382.37
2013,Tata,Punch,1.2,92761,Automatic,Petrol,Third,2000.0
2022,Tata,Punch,1.2,38297,Manual,Hybrid,Third,6445.35
2015,Tata,Punch,2.0,104738,Automatic,Diesel,First,3625.74
2019,Tata,Punch,1.2,11475,Automatic,Petrol,Third,5296.9
2015,Tata,Punch,1.5,10988,Automatic,Petrol,First,6814.66
2018,Tata,Punch,2.0,5421,Manual,Electric,Second,10960.43
2022,Tata,Punch,1.5,91801,Manual,Hybrid,Second,7097.94
2023,Tata,Punch,2.0,126822,Automatic,Hybrid,Third,6726.57
2019,Tata,Punch,1.2,116208,Automatic,Diesel,Second,4219.19
2020,Tata,Punch,1.2,30473,Manual,Petrol,Second,4745.17
2020,Tata,Punch,1.5,91482,Automatic,Electric,First,10377.26
2023,Tata,Punch,1.5,104525,Manual,Diesel,Second,5677.78
2019,Tata,Punch,2.0,70301,Automatic,Hybrid,Second,8665.04
2023,Tata,Punch,1.2,17539,Manual,Electric,Third,9792.36
2016,Tata,Punch,1.2,99782,Manual,Electric,First,6285.25
2014,Tata,Punch,2.0,83903,Manual,Petrol,Third,2000.0
2016,Tata,Punch,2.0,62523,Manual,Diesel,Second,4461.03
2016,Tata,Punch,1.5,34782,Automatic,Petrol,Second,5313.08
2018,Tata,Punch,1.5,38503,Manual,Diesel,First,5900.82
2021,Tata,Punch,1.2,65927,Automatic,Electric,First,11847.35
2013,Tata,Punch,2.0,49798,Automatic,Electric,Second,8005.56
2022,Tata,Punch,2.0,102114,Automatic,Diesel,Second,6473.66
2022,Tata,Punch,1.2,43435,Manual,Petrol,Second,5566.24
2022,Tata,Punch,1.2,23487,Manual,Petrol,First,7987.6
2015,Tata,Punch,2.0,82671,Manual,Diesel,Third,3977.25
2017,Tata,Punch,2.0,23349,Automatic,Diesel,Second,6960.4
2020,Tata,Punch,2.0,108479,Manual,Diesel,Second,4732.09
2020,Tata,Punch,1.5,101259,Automatic,Hybrid,Second,7827.01
2019,Tata,Punch,1.2,118564,Automatic,Petrol,First,3772.17
2019,Tata,Punch,2.0,41463,Manual,Electric,Second,10144.03
2024,Tata,Punch,2.0,44565,Automatic,Petrol,Third,7890.59
2015,Tata,Punch,2.0,50652,Automatic,Electric,First,9610.35
2017,Tata,Punch,2.0,68536,Automatic,Hybrid,Second,7675.56
2019,Tata,Punch,2.0,120575,Automatic,Diesel,Third,4240.91
2015,Tata,Punch,1.5,60813,Automatic,Petrol,Third,3121.69
2016,Tata,Punch,1.2,112097,Manual,Petrol,Third,2000.0
2015,Tata,Punch,1.2,121791,Manual,Electric,Third,3679.85
2023,Tata,Punch,2.0,42745,Automatic,Hybrid,First,11812.87
2024,Tata,Punch,1.2,68768,Manual,Hybrid,Second,8270.9
2021,Tata,Punch,1.2,103190,Manual,Petrol,First,4100.16
2016,Tata,Punch,1.5,128228,Manual,Petrol,Third,2000.0
2016,Tata,Punch,2.0,8729,Manual,Hybrid,Second,8301.92
2019,Tata,Punch,1.2,119363,Automatic,Petrol,Third,2353.08
2021,Tata,Punch,1.2,42735,Manual,Electric,Third,8360.22
2020,Tata,Punch,1.2,41006,Automatic,Petrol,First,7116.95
2024,Tata,Tigor,1.5,75626,Manual,Diesel,Third,6008.12
2023,Tata,Tigor,2.0,117748,Manual,Hybrid,Third,6671.51
2014,Tata,Tigor,2.0,15810,Manual,Electric,Second,8989.46
2018,Tata,Tigor,1.5,111283,Automatic,Diesel,Third,3343.57
2019,Tata,Tigor,1.2,73350,Automatic,Diesel,First,6373.24
2017,Tata,Tigor,1.2,31692,Manual,Petrol,First,4612.98
2022,Tata,Tigor,1.5,84248,Automatic,Electric,Second,10816.64
2015,Tata,Tigor,1.5,50879,Automatic,Diesel,Second,5120.4
2019,Tata,Tigor,1.5,110922,Automatic,Electric,Second,7502.43
2021,Tata,Tigor,1.5,28194,Automatic,Diesel,First,10119.15
2024,Tata,Tigor,1.5,41274,Automatic,Hybrid,Second,10590.35
2017,Tata,Tigor,1.5,82987,Manual,Petrol,Third,2531.05
2017,Tata,Tigor,1.5,50554,Manual,Electric,First,9011.63
2020,Tata,Tigor,2.0,29914,Automatic,Diesel,Third,7262.83
2013,Tata,Tigor,1.5,127880,Automatic,Hybrid,Third,3144.73
2017,Tata,Tigor,1.2,42581,Manual,Electric,Second,8103.09
2018,Tata,Tigor,2.0,60056,Automatic,Electric,Second,10598.55
2016,Tata,Tigor,1.2,37692,Manual,Electric,Second,7705.5
2014,Tata,Tigor,1.2,95343,Manual,Hybrid,First,2894.44
2020,Tata,Tigor,1.5,87872,Automatic,Hybrid,Second,7657.71
2024,Tata,Tigor,2.0,80199,Automatic,Hybrid,First,12167.52
2013,Tata,Tigor,1.2,21557,Manual,Diesel,Second,3142.76
2013,Tata,Tigor,2.0,78989,Automatic,Hybrid,First,6740.98
2018,Tata,Tigor,1.5,28190,Automatic,Diesel,Third,5988.27
2019,Tata,Tigor,1.5,119552,Automatic,Petrol,First,4043.96
2024,Tata,Tigor,2.0,99485,Manual,Diesel,First,8601.88
2021,Tata,Tigor,1.5,37385,Automatic,Electric,Third,9320.32
2018,Tata,Tigor,1.2,32223,Manual,Hybrid,Second,7324.34
2018,Tata,Tigor,1.5,87260,Manual,Hybrid,Second,5346.22
2020,Tata,Tigor,1.5,19784,Automatic,Electric,Second,11578.63
2024,Tata,Tigor,1.5,126493,Manual,Electric,Third,7715.71
2013,Tata,Tigor,1.5,9161,Manual,Diesel,Second,3664.47
2016,Tata,Tigor,1.2,87418,Manual,Diesel,Third,2000.0
2024,Tata,Tigor,2.0,59615,Automatic,Diesel,Second,9732.87
2015,Tata,Tigor,1.5,29576,Automatic,Hybrid,Third,6237.28
2023,Tata,Tigor,1.2,127854,Automatic,Hybrid,First,8421.13
2013,Tata,Tigor,1.5,123966,Manual,Petrol,Second,2000.0
2019,Tata,Tigor,1.5,115571,Manual,Hybrid,Second,4769.89
2018,Tata,Tigor,1.5,104750,Automatic,Diesel,Second,4185.22
2015,Tata,Tigor,1.5,13987,Manual,Petrol,Third,3116.97
2016,Tata,Tigor,1.2,93619,Manual,Electric,Second,5530.34
2024,Tata,Tigor,1.5,127166,Manual,Diesel,First,5867.55
2021,Tata,Tigor,1.5,29997,Automatic,Petrol,First,9143.59
2014,Tata,Tigor,2.0,46995,Automatic,Diesel,Second,5184.08
2017,Tata,Tigor,1.2,129675,Manual,Hybrid,First,2641.74
2014,Tata,Tigor,1.2,118964,Manual,Petrol,First,2000.0
2021,Tata,Tigor,2.0,105945,Manual,Diesel,First,6032.73
2023,Tata,Tigor,1.5,126983,Automatic,Hybrid,Third,6661.52
2013,Tata,Tigor,1.5,121781,Automatic,Petrol,Third,2000.0
2020,Tata,Tigor,1.2,114318,Automatic,Petrol,Third,3116.92
2018,Tata,Tigor,2.0,74869,Manual,Diesel,Second,5570.18
2017,Tata,Tigor,2.0,61248,Automatic,Petrol,Third,5159.71
2024,Tata,Tigor,1.5,66320,Automatic,Diesel,Third,7453.85
2023,Tata,Tigor,1.5,117831,Manual,Diesel,First,6106.64
2017,Tata,Tigor,1.5,21921,Manual,Diesel,First,6380.92
2018,Tata,Tigor,1.2,80974,Automatic,Electric,First,9379.23
2015,Tata,Tigor,1.2,9580,Manual,Diesel,Second,4704.89
2017,Tata,Tigor,1.2,54922,Manual,Petrol,Second,2990.51
2015,Tata,Tigor,2.0,62969,Manual,Electric,Second,7019.72
2022,Tata,Tigor,1.5,95624,Automatic,Diesel,First,8373.79
2024,Tata,Tigor,2.0,48411,Manual,Hybrid,First,12031.46
2021,Tata,Tigor,2.0,62876,Automatic,Petrol,First,8035.42
2014,Tata,Tigor,1.5,34649,Manual,Petrol,First,3568.64
2014,Tata,Tigor,2.0,110008,Manual,Electric,First,5636.04
2016,Tata,Tigor,2.0,53350,Manual,Diesel,Second,4192.15
2017,Tata,Tigor,1.5,8936,Automatic,Hybrid,Third,7594.0
2024,Tata,Tigor,2.0,109940,Automatic,Hybrid,First,11095.54
2020,Tata,Tigor,2.0,102590,Automatic,Petrol,Third,4635.09
2013,Tata,Tigor,2.0,22500,Manual,Electric,Third,6775.23
2020,Tata,Tigor,1.5,39967,Automatic,Petrol,Second,6391.06
2014,Tata,Tigor,1.2,128562,Automatic,Petrol,First,2000.0
2014,Tata,Tigor,1.2,20349,Automatic,Hybrid,First,8522.23
2013,Tata,Tigor,1.5,5705,Automatic,Petrol,Third,3744.15
2017,Tata,Tigor,2.0,129160,Manual,Petrol,Third,2000.0
2022,Tata,Tigor,2.0,52612,Automatic,Petrol,First,9338.17
2021,Tata,Tigor,1.5,83986,Automatic,Electric,Second,9537.42
